0.00,99.00
53.00,125.40
68.00,149.70
74.00,166.00
80.00,175.40
85.00,180.00
89.00,180.70
85.00,186.90
88.00,187.90
92.00,185.40
88.00,188.60
88.00,190.20
90.00,189.80
93.00,186.40
87.00,190.90
89.00,190.90
92.00,188.50
90.00,189.20
89.00,190.20
90.00,189.90
93.00,186.40
87.00,190.90
89.00,190.90
91.00,189.70
91.00,188.90
88.00,191.50
90.00,190.80
93.00,187.40
88.00,190.70
89.00,191.00
91.00,189.70
92.00,187.70
88.00,190.60
89.00,191.00
93.00,187.30
89.00,189.50
89.00,190.10
90.00,189.90
93.00,186.40
87.00,190.90
89.00,190.90
92.00,188.50
90.00,189.20
89.00,190.20
90.00,189.90
93.00,186.40
87.00,190.90
89.00,190.90
91.00,189.70
91.00,188.90
88.00,191.50
90.00,190.80
93.00,187.40
88.00,190.70
89.00,191.00
91.00,189.70
92.00,187.70
88.00,190.60
89.00,191.00
93.00,187.30
89.00,189.50
89.00,190.10
90.00,189.90
93.00,186.40
87.00,190.90
89.00,190.90
92.00,188.50
90.00,189.20
89.00,190.20
89.00,191.10
94.00,186.10
87.00,191.00
89.00,190.90
91.00,189.70
91.00,188.90
88.00,191.50
90.00,190.80
93.00,187.40
88.00,190.70
89.00,191.00
91.00,189.70
92.00,187.70
88.00,190.60
89.00,191.00
93.00,187.30
89.00,189.50
88.00,191.30
90.00,190.80
93.00,187.40
88.00,190.70
89.00,191.00
92.00,188.50
90.00,189.20
89.00,190.20
89.00,191.10
94.00,186.10
88.00,189.80
89.00,190.00
91.00,188.70
91.00,187.90
